epoch,accuracy,dice_coef,loss,lr,mean_io_u,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_loss,val_mean_io_u,val_precision,val_sensitivity,val_specificity
10,0.9858904480934143,0.7843888401985168,0.23694585263729095,1e-04,0.8839842081069946,0.9856165051460266,0.9855327606201172,0.9952076077461243,0.986815333366394,0.8022732138633728,0.23953013122081757,0.9281760454177856,0.9865762591362,0.9865584373474121,0.9955275654792786
11,0.9883345365524292,0.8127721548080444,0.21810027956962585,2e-05,0.9222497940063477,0.9880388379096985,0.9880092740058899,0.9960139393806458,0.988608181476593,0.8169814348220825,0.21888171136379242,0.9161023497581482,0.9882957339286804,0.988270103931427,0.9961017966270447
12,0.9887159466743469,0.826557457447052,0.2021728754043579,2e-05,0.9434115886688232,0.9884132742881775,0.988396942615509,0.9961400628089905,0.9885456562042236,0.8317439556121826,0.189449280500412,0.9498976469039917,0.9882832765579224,0.9882936477661133,0.9960968494415283
13,0.988861083984375,0.8303952813148499,0.19215890765190125,2e-05,0.944892942905426,0.9885677099227905,0.9885714650154114,0.9961915016174316,0.9887081980705261,0.8327293395996094,0.1848994344472885,0.9634857773780823,0.9884490370750427,0.9884587526321411,0.9961522221565247
14,0.9896700978279114,0.8419405221939087,0.16945050656795502,2e-05,0.9450922012329102,0.9893708825111389,0.9893707633018494,0.9964587092399597,0.9889161586761475,0.8289636969566345,0.19082500040531158,0.9465128779411316,0.9886373281478882,0.9886499047279358,0.9962138533592224
15,0.9890134930610657,0.8285155892372131,0.18410761654376984,2e-05,0.9306628704071045,0.9887046813964844,0.9887082576751709,0.9962360858917236,0.9881896376609802,0.8269615769386292,0.19295857846736908,0.9383770227432251,0.987902820110321,0.9879118800163269,0.9959693551063538
16,0.9891491532325745,0.8362575769424438,0.1803458333015442,4e-06,0.9144465923309326,0.9888249039649963,0.988825261592865,0.9962770342826843,0.9886217713356018,0.8337368369102478,0.1840103268623352,0.915773332118988,0.9883251786231995,0.9883408546447754,0.9961111545562744
17,0.9894380569458008,0.8348850011825562,0.1793448030948639,4e-06,0.9158265590667725,0.9891193509101868,0.9891224503517151,0.9963759779930115,0.9888417720794678,0.8349120020866394,0.1817610114812851,0.9374168515205383,0.9885562062263489,0.9885728359222412,0.996186375617981
18,0.9896849393844604,0.842035174369812,0.17011956870555878,4e-06,0.9293215870857239,0.9893591403961182,0.9893679022789001,0.9964553117752075,0.9888758659362793,0.8328436017036438,0.18337765336036682,0.9329308867454529,0.9885832071304321,0.9885971546173096,0.996195375919342
19,0.989782989025116,0.8402999639511108,0.1697288155555725,4e-06,0.9292148947715759,0.9894740581512451,0.9894793033599854,0.9964932203292847,0.9890208840370178,0.8344751596450806,0.18137748539447784,0.9359896779060364,0.9887272715568542,0.9887425899505615,0.9962456822395325
20,0.9897841215133667,0.8462213277816772,0.165864035487175,4e-06,0.9272983074188232,0.9894508719444275,0.9894578456878662,0.9964867830276489,0.9890758395195007,0.8359306454658508,0.1800948530435562,0.9308606386184692,0.9887816905975342,0.9887975454330444,0.9962621331214905
21,0.9899771213531494,0.8455291390419006,0.1637311577796936,4e-06,0.9309900403022766,0.9896503686904907,0.9896559715270996,0.9965522289276123,0.9890711903572083,0.832813024520874,0.18237709999084473,0.9345826506614685,0.988776683807373,0.9887905120849609,0.9962612986564636
22,0.9899365305900574,0.8431366682052612,0.16855362057685852,4e-06,0.9310806393623352,0.9896088242530823,0.9896121621131897,0.9965376257896423,0.989082932472229,0.8371550440788269,0.1786566823720932,0.9352555274963379,0.9887890815734863,0.9888052344322205,0.9962663054466248
23,0.9901635050773621,0.8408209681510925,0.16919420659542084,4e-06,0.9329911470413208,0.989842414855957,0.9898515343666077,0.9966171383857727,0.989108681678772,0.8372945785522461,0.17841508984565735,0.9384233951568604,0.9888172149658203,0.9888350367546082,0.9962753653526306
24,0.9900916218757629,0.8414902091026306,0.16774635016918182,4e-06,0.9338834285736084,0.989770233631134,0.9897777438163757,0.9965909123420715,0.9890876412391663,0.838097870349884,0.17762519419193268,0.9327811002731323,0.9887900352478027,0.9888079166412354,0.996265709400177
25,0.9900731444358826,0.845702052116394,0.16466931998729706,4e-06,0.9304189682006836,0.9897487759590149,0.9897574186325073,0.9965850114822388,0.9889659285545349,0.8369247317314148,0.1790909320116043,0.9433472156524658,0.9886798858642578,0.9886990785598755,0.9962283372879028
26,0.9901574850082397,0.8458893895149231,0.16033869981765747,4e-06,0.9290270805358887,0.9898268580436707,0.9898343086242676,0.9966115355491638,0.989012598991394,0.837459146976471,0.17749442160129547,0.9350742101669312,0.988716721534729,0.9887340068817139,0.9962406158447266
27,0.9901715517044067,0.8447884917259216,0.16691674292087555,4e-06,0.934206485748291,0.9898491501808167,0.9898582100868225,0.996618390083313,0.9890864491462708,0.8381756544113159,0.17739664018154144,0.9440337419509888,0.988801121711731,0.9888203144073486,0.996270477771759
28,0.989955484867096,0.8472421169281006,0.16346023976802826,4e-06,0.9283552169799805,0.9896306991577148,0.9896401762962341,0.9965466856956482,0.9890601634979248,0.8399267792701721,0.17494770884513855,0.9344947338104248,0.9887693524360657,0.9887857437133789,0.9962595105171204
29,0.9899635910987854,0.8438333868980408,0.1657247245311737,4e-06,0.9344127774238586,0.9896370768547058,0.9896456003189087,0.9965481758117676,0.9890600442886353,0.8398208022117615,0.17539820075035095,0.9445985555648804,0.9887799620628357,0.9887995719909668,0.996262788772583
30,0.9900360107421875,0.8409882187843323,0.1697501689195633,4e-06,0.9364874362945557,0.9897227883338928,0.9897333979606628,0.9965771436691284,0.9889301061630249,0.8395768404006958,0.17441922426223755,0.9371402859687805,0.9886366128921509,0.9886549115180969,0.9962140321731567
31,0.9899832606315613,0.8433557748794556,0.16738349199295044,4e-06,0.9259257316589355,0.98965984582901,0.9896678924560547,0.9965561032295227,0.9891152381896973,0.837691605091095,0.17577891051769257,0.9312634468078613,0.988815188407898,0.9888327121734619,0.9962740540504456
32,0.990334153175354,0.8526102304458618,0.1580144762992859,4e-06,0.9309659004211426,0.990013062953949,0.9900251030921936,0.9966733455657959,0.9890625476837158,0.837064266204834,0.1765606701374054,0.9359004497528076,0.9887728095054626,0.9887919425964355,0.9962590336799622
33,0.9901211857795715,0.8496842384338379,0.16182762384414673,1e-06,0.9322479963302612,0.9897930026054382,0.9898009300231934,0.9965997934341431,0.9892116785049438,0.8389989137649536,0.17488138377666473,0.9378859996795654,0.9889212250709534,0.988940954208374,0.9963091611862183
34,0.9902462363243103,0.8490673899650574,0.1600857824087143,1e-06,0.9285945892333984,0.9899256229400635,0.9899394512176514,0.9966433048248291,0.9891853928565979,0.8387836813926697,0.17507383227348328,0.934333086013794,0.9888922572135925,0.9889124035835266,0.9963000416755676
35,0.9903323650360107,0.849799394607544,0.16122658550739288,1e-06,0.9286564588546753,0.990009069442749,0.9900178909301758,0.9966719150543213,0.989210844039917,0.8391354084014893,0.17472708225250244,0.9372884035110474,0.9889200329780579,0.9889407753944397,0.9963103532791138
36,0.9905667304992676,0.8513684868812561,0.15780602395534515,1e-06,0.9314115047454834,0.9902302026748657,0.9902389645576477,0.9967467188835144,0.9892216324806213,0.8388200998306274,0.17471903562545776,0.9413444995880127,0.9889282584190369,0.9889482259750366,0.9963122606277466
37,0.9904483556747437,0.8475920557975769,0.1617407351732254,1e-06,0.9350495338439941,0.9901276230812073,0.990138053894043,0.9967108964920044,0.989270806312561,0.8414759039878845,0.17230181396007538,0.9373575448989868,0.9889785051345825,0.9890003204345703,0.9963288903236389
38,0.9902520179748535,0.8469952344894409,0.1652032732963562,1e-06,0.9327629804611206,0.9899312853813171,0.9899471402168274,0.996645450592041,0.9892869591712952,0.841467559337616,0.17252220213413239,0.9382405281066895,0.9889930486679077,0.9890135526657104,0.9963328838348389
39,0.990521252155304,0.8491054773330688,0.16147495806217194,1e-06,0.931435227394104,0.9901971220970154,0.9902076721191406,0.9967348575592041,0.9892780780792236,0.841192364692688,0.17244471609592438,0.935169517993927,0.9889838695526123,0.9890057444572449,0.9963298439979553
40,0.990276038646698,0.8470240235328674,0.1618429273366928,1e-06,0.9311384558677673,0.98995041847229,0.9899619221687317,0.9966527819633484,0.9892441630363464,0.8405415415763855,0.17351822555065155,0.9338405728340149,0.9889504313468933,0.9889702796936035,0.9963189959526062
41,0.9905408620834351,0.8534595966339111,0.15632592141628265,1e-06,0.9344552159309387,0.9902207255363464,0.9902361035346985,0.9967423677444458,0.9893073439598083,0.8408604264259338,0.1728614866733551,0.9383436441421509,0.9890124797821045,0.9890325665473938,0.9963391423225403
42,0.9904250502586365,0.850947380065918,0.1585599035024643,1e-06,0.933316171169281,0.9901012778282166,0.9901156425476074,0.9967027902603149,0.9893402457237244,0.8405349850654602,0.1729472130537033,0.9379465579986572,0.9890454411506653,0.9890639781951904,0.9963510632514954
43,0.9904595613479614,0.8479829430580139,0.15955063700675964,1e-06,0.9322212338447571,0.9901355504989624,0.9901477694511414,0.9967138171195984,0.9892919063568115,0.8396674394607544,0.17418378591537476,0.9379676580429077,0.9889950752258301,0.9890143871307373,0.9963338971138
44,0.9904529452323914,0.8486248850822449,0.15743975341320038,1e-06,0.9333388209342957,0.990123987197876,0.9901357889175415,0.9967095851898193,0.9893553853034973,0.8406202793121338,0.17259910702705383,0.9392648935317993,0.9890608787536621,0.9890795350074768,0.9963554739952087
45,0.9903547763824463,0.8477783203125,0.16159293055534363,1e-06,0.9353405237197876,0.9900277256965637,0.9900418519973755,0.996677577495575,0.9893490076065063,0.8402696251869202,0.17282161116600037,0.9413249492645264,0.9890550971031189,0.9890747666358948,0.9963557720184326
46,0.9903274774551392,0.8508583903312683,0.15867950022220612,1e-06,0.9325546026229858,0.9899966716766357,0.9900074601173401,0.9966679811477661,0.9893108606338501,0.8406177163124084,0.17247658967971802,0.9386715888977051,0.9890175461769104,0.9890374541282654,0.9963411688804626
47,0.9906501770019531,0.8577142357826233,0.1521049439907074,1e-06,0.9342639446258545,0.9903207421302795,0.9903332591056824,0.9967750906944275,0.9893300533294678,0.8404580950737,0.17295271158218384,0.9413423538208008,0.9890379905700684,0.9890565872192383,0.9963488578796387
48,0.9903767108917236,0.8491052389144897,0.15996533632278442,1e-06,0.9356358051300049,0.9900502562522888,0.9900648593902588,0.996686577796936,0.9892337322235107,0.839021623134613,0.17434504628181458,0.9364645481109619,0.9889370203018188,0.9889567494392395,0.9963153004646301
49,0.9906094670295715,0.8553778529167175,0.15245968103408813,1e-06,0.9351814389228821,0.9902791380882263,0.9902883172035217,0.9967622756958008,0.9892611503601074,0.8403668403625488,0.1731177419424057,0.9381587505340576,0.9889662861824036,0.9889869093894958,0.9963244795799255
50,0.990515410900116,0.8514947295188904,0.15828204154968262,1e-06,0.9352191090583801,0.9901910424232483,0.9902032613754272,0.9967321753501892,0.9893172979354858,0.8405696749687195,0.17230857908725739,0.9386106729507446,0.9890251159667969,0.9890456795692444,0.9963441491127014
51,0.9905747771263123,0.8504287600517273,0.15726467967033386,1e-06,0.9347320795059204,0.9902419447898865,0.9902547001838684,0.9967498183250427,0.9892776608467102,0.8402350544929504,0.17284052073955536,0.9382917881011963,0.9889832735061646,0.9890047311782837,0.996330976486206
52,0.990435004234314,0.8498440384864807,0.15984825789928436,1e-06,0.935899019241333,0.9901044964790344,0.9901228547096252,0.9967038035392761,0.9892879128456116,0.8400496244430542,0.173292875289917,0.9376264214515686,0.9889926314353943,0.9890119433403015,0.9963334798812866
53,0.990343451499939,0.8452075719833374,0.1638765186071396,1e-06,0.9358980059623718,0.9900181889533997,0.9900320172309875,0.9966744780540466,0.9893229603767395,0.8411120772361755,0.1718289852142334,0.9399092197418213,0.9890289306640625,0.9890484809875488,0.9963465332984924
54,0.9903895854949951,0.8511540293693542,0.1592078059911728,1e-06,0.9335745573043823,0.9900675415992737,0.9900806546211243,0.996691107749939,0.9892879128456116,0.8406843543052673,0.17230895161628723,0.9353197813034058,0.988994300365448,0.9890134930610657,0.996333658695221
55,0.9906594157218933,0.8556478023529053,0.15372692048549652,1e-06,0.9326601624488831,0.9903290867805481,0.9903436899185181,0.9967774152755737,0.9893469214439392,0.8410876989364624,0.1721927672624588,0.9375416040420532,0.9890515804290771,0.9890733361244202,0.9963535666465759
56,0.9904938340187073,0.8568962812423706,0.1512756496667862,1e-06,0.9300564527511597,0.9901589155197144,0.9901675581932068,0.9967223405838013,0.9893543720245361,0.840464174747467,0.17270000278949738,0.9386512637138367,0.9890588521957397,0.9890794157981873,0.9963551163673401
57,0.9903013706207275,0.8478372097015381,0.1605938971042633,1e-06,0.935357391834259,0.9899750351905823,0.989987313747406,0.9966601729393005,0.98930424451828,0.8405181765556335,0.172527015209198,0.9394311904907227,0.9890095591545105,0.9890318512916565,0.9963395595550537
58,0.9904986619949341,0.8514756560325623,0.15681351721286774,1e-06,0.9349534511566162,0.9901673793792725,0.9901795387268066,0.9967250823974609,0.9893903732299805,0.8408665657043457,0.17199066281318665,0.9402598142623901,0.989094614982605,0.9891161918640137,0.9963670372962952
59,0.9904828667640686,0.8510087132453918,0.1579035073518753,1e-06,0.9346483945846558,0.9901583790779114,0.9901752471923828,0.9967217445373535,0.9893539547920227,0.8410034775733948,0.17184798419475555,0.935821533203125,0.9890585541725159,0.9890797734260559,0.9963562488555908
60,0.9904047250747681,0.8479133248329163,0.1603464037179947,1e-06,0.9310101270675659,0.990077555179596,0.9900938272476196,0.9966943860054016,0.9894002676010132,0.8405214548110962,0.17274901270866394,0.9385800361633301,0.9891005754470825,0.9891215562820435,0.9963687658309937
61,0.9904206991195679,0.8517487645149231,0.15593381226062775,1e-06,0.9308756589889526,0.9900844693183899,0.9900977611541748,0.9966982007026672,0.9893689155578613,0.8404635787010193,0.17313960194587708,0.9387872815132141,0.9890695810317993,0.9890910387039185,0.9963592290878296
62,0.9904695153236389,0.8511497378349304,0.15796853601932526,1e-06,0.9322062730789185,0.9901428818702698,0.9901589155197144,0.9967162609100342,0.9893078804016113,0.8407079577445984,0.173063263297081,0.9380595088005066,0.9890111088752747,0.9890324473381042,0.9963395595550537
63,0.9906457662582397,0.8480932712554932,0.16196735203266144,1e-06,0.9358797669410706,0.9903205633163452,0.99033522605896,0.9967759251594543,0.9893341660499573,0.8410710692405701,0.1725674867630005,0.9387916326522827,0.9890384078025818,0.9890606999397278,0.9963475465774536
64,0.9908109903335571,0.8592945337295532,0.14818409085273743,1e-06,0.9362879991531372,0.9904810786247253,0.9904948472976685,0.9968289136886597,0.9893719553947449,0.8406849503517151,0.17309719324111938,0.942697286605835,0.9890787601470947,0.9890998005867004,0.9963623881340027
65,0.990654706954956,0.8542513251304626,0.15368852019309998,1e-06,0.9371843338012695,0.9903202056884766,0.9903343915939331,0.9967761635780334,0.9892843961715698,0.8384716510772705,0.17423115670681,0.9383150339126587,0.9889917969703674,0.9890124201774597,0.9963315725326538
66,0.9906052947044373,0.855650007724762,0.1533956229686737,1e-06,0.9348660111427307,0.9902727603912354,0.9902852773666382,0.9967605471611023,0.9893218278884888,0.8399882912635803,0.17352817952632904,0.9393936395645142,0.9890276193618774,0.9890474081039429,0.9963448643684387
67,0.990765392780304,0.8555371165275574,0.15531715750694275,1e-06,0.9347712993621826,0.9904381632804871,0.9904510974884033,0.9968144297599792,0.9893073439598083,0.83931565284729,0.17417380213737488,0.9383395910263062,0.9890118837356567,0.9890326261520386,0.9963386058807373
68,0.9907925128936768,0.8526632785797119,0.15571600198745728,1e-06,0.9368483424186707,0.9904636144638062,0.9904782772064209,0.9968226552009583,0.9893847107887268,0.8405823111534119,0.17269496619701385,0.9411442279815674,0.9890885949134827,0.9891096949577332,0.9963655471801758
69,0.9908871054649353,0.8573921322822571,0.15071749687194824,1e-06,0.9356198310852051,0.9905535578727722,0.9905689358711243,0.9968544840812683,0.9893915057182312,0.8410667777061462,0.17207203805446625,0.9404990673065186,0.9890959858894348,0.9891173839569092,0.9963687658309937
70,0.9906038045883179,0.8524616956710815,0.15644553303718567,1e-06,0.9328678250312805,0.9902723431587219,0.9902862906455994,0.9967597723007202,0.989377498626709,0.8410317301750183,0.17191198468208313,0.9403499364852905,0.9890855550765991,0.9891061186790466,0.9963640570640564
71,0.9904771447181702,0.8497556447982788,0.1588098406791687,1e-06,0.9344830513000488,0.9901476502418518,0.9901607632637024,0.9967172145843506,0.9893367886543274,0.8406880497932434,0.17253096401691437,0.9402735829353333,0.9890439510345459,0.9890658259391785,0.9963498115539551
72,0.9907007813453674,0.8514271378517151,0.1589580923318863,1e-06,0.937606692314148,0.9903808832168579,0.9903952479362488,0.9967958927154541,0.9893956780433655,0.84030681848526,0.1732710301876068,0.942872166633606,0.9891036152839661,0.9891234040260315,0.9963705539703369
73,0.9908249974250793,0.8550231456756592,0.1527031511068344,1e-06,0.9371578693389893,0.9905009269714355,0.9905118942260742,0.9968352913856506,0.9893538951873779,0.8404102921485901,0.17312641441822052,0.9399014711380005,0.9890624284744263,0.989084005355835,0.9963565468788147
74,0.9908159375190735,0.8561703562736511,0.15133854746818542,1e-06,0.9386166930198669,0.9904900193214417,0.9905036091804504,0.9968321323394775,0.9893776178359985,0.8422296643257141,0.17074191570281982,0.9394971132278442,0.9890865683555603,0.9891088008880615,0.996364951133728
75,0.9908871054649353,0.8547530770301819,0.15243205428123474,1e-06,0.9387555122375488,0.9905591607093811,0.9905756711959839,0.9968553185462952,0.9894182085990906,0.8402663469314575,0.17307382822036743,0.9431895017623901,0.9891229271888733,0.9891455769538879,0.9963763952255249
76,0.9904261231422424,0.8486775159835815,0.16165418922901154,1e-06,0.9354170560836792,0.9901045560836792,0.9901182055473328,0.9967042803764343,0.9894161820411682,0.8404631018638611,0.17241701483726501,0.9417499899864197,0.9891236424446106,0.9891442060470581,0.9963775277137756
77,0.9902482628822327,0.8484355807304382,0.15985210239887238,1e-06,0.9351654052734375,0.9899174571037292,0.9899333119392395,0.9966402053833008,0.989450216293335,0.8410720229148865,0.17210491001605988,0.9391541481018066,0.9891526103019714,0.9891751408576965,0.9963859915733337
78,0.9908381700515747,0.8526097536087036,0.1564287543296814,1e-06,0.9344289898872375,0.9905193448066711,0.990537166595459,0.9968417286872864,0.9893739223480225,0.8401108384132385,0.1723460704088211,0.9375545978546143,0.9890814423561096,0.989102303981781,0.996363639831543
79,0.9907363653182983,0.8528499007225037,0.1546373814344406,1e-06,0.9353594779968262,0.990414023399353,0.9904254674911499,0.9968058466911316,0.9893880486488342,0.8401238322257996,0.17263399064540863,0.9402124285697937,0.989094614982605,0.9891147017478943,0.9963685870170593
80,0.9911417365074158,0.8608390688896179,0.14613687992095947,1e-06,0.9370360374450684,0.9908113479614258,0.9908231496810913,0.9969393014907837,0.989402174949646,0.8407260179519653,0.17245064675807953,0.9421665668487549,0.9891071915626526,0.9891269207000732,0.9963726997375488
81,0.9907402396202087,0.8514679074287415,0.15662992000579834,1e-06,0.9378825426101685,0.9904192686080933,0.990433394908905,0.9968084096908569,0.9894067049026489,0.838965117931366,0.17369695007801056,0.9429330825805664,0.9891130328178406,0.9891343116760254,0.9963746666908264
82,0.9908093214035034,0.8536463975906372,0.15427058935165405,1e-06,0.9388657808303833,0.9904813766479492,0.9904961585998535,0.9968292117118835,0.9894281625747681,0.8403797745704651,0.1722421795129776,0.9394828081130981,0.9891365766525269,0.9891582131385803,0.9963811635971069
83,0.9907088875770569,0.8548260927200317,0.15177999436855316,1e-06,0.9348922967910767,0.9903907179832458,0.9904051423072815,0.9967986345291138,0.9894210696220398,0.8407881855964661,0.172281414270401,0.9401382803916931,0.989130437374115,0.9891526103019714,0.9963791966438293
84,0.9905397891998291,0.8552003502845764,0.15349169075489044,1e-06,0.9347935914993286,0.9902129769325256,0.9902237057685852,0.9967403411865234,0.9894057512283325,0.8406356573104858,0.171894371509552,0.9402028322219849,0.989115297794342,0.9891378879547119,0.9963737726211548
85,0.9907193779945374,0.853667676448822,0.15329018235206604,1e-06,0.9351139068603516,0.990384042263031,0.9904001355171204,0.9967969655990601,0.989406943321228,0.8401543498039246,0.17206741869449615,0.9397528171539307,0.9891164898872375,0.9891384840011597,0.9963754415512085
86,0.990935206413269,0.8591268062591553,0.1477593183517456,1e-06,0.9363991022109985,0.9905998110771179,0.9906135201454163,0.9968690872192383,0.9894417524337769,0.8400644063949585,0.17269669473171234,0.9452359676361084,0.9891502857208252,0.9891710877418518,0.9963855743408203
87,0.9908048510551453,0.8563582301139832,0.153527170419693,1e-06,0.9393837451934814,0.9904770851135254,0.9904922246932983,0.9968279600143433,0.9893695712089539,0.8402339220046997,0.17260994017124176,0.9442713260650635,0.9890803694725037,0.9891003370285034,0.9963627457618713
88,0.9906986355781555,0.8549097776412964,0.15315787494182587,1e-06,0.9384464025497437,0.9903695583343506,0.9903876781463623,0.996792197227478,0.9893937110900879,0.8404830694198608,0.17238052189350128,0.9430127143859863,0.9891037940979004,0.9891250729560852,0.9963710904121399
89,0.9909065365791321,0.8548864126205444,0.15174074470996857,1e-06,0.938920259475708,0.9905815124511719,0.9905971884727478,0.9968616366386414,0.9893800020217896,0.8406237363815308,0.17182081937789917,0.9431942701339722,0.9890882968902588,0.9891095161437988,0.9963648319244385
90,0.9905899167060852,0.8525729179382324,0.1560356467962265,1e-06,0.9390517473220825,0.990271806716919,0.9902875423431396,0.9967591762542725,0.9893967509269714,0.8408495783805847,0.1717188060283661,0.9418784379959106,0.9891058802604675,0.9891269207000732,0.9963715076446533
91,0.9906391501426697,0.8478070497512817,0.16243912279605865,1e-06,0.9365454316139221,0.9903156161308289,0.9903255701065063,0.9967745542526245,0.9894028306007385,0.8403140306472778,0.17263782024383545,0.9411348700523376,0.9891097545623779,0.9891305565834045,0.9963724613189697
92,0.9907381534576416,0.8530560731887817,0.15577194094657898,1e-06,0.9353121519088745,0.9904115200042725,0.9904252290725708,0.996806800365448,0.9893330335617065,0.8407418131828308,0.1718340516090393,0.9361810684204102,0.9890394806861877,0.9890620112419128,0.9963487982749939
93,0.9912585020065308,0.8569475412368774,0.15125276148319244,1e-06,0.9352818727493286,0.9909301400184631,0.9909459352493286,0.9969794154167175,0.9894165396690369,0.8403060436248779,0.17229770123958588,0.9407813549041748,0.9891240000724792,0.9891449213027954,0.9963772892951965
94,0.9909253120422363,0.8608895540237427,0.14709219336509705,1e-06,0.9354068040847778,0.9905966520309448,0.9906100630760193,0.9968686699867249,0.9893848896026611,0.841033399105072,0.171294704079628,0.9400986433029175,0.9890920519828796,0.9891153573989868,0.9963659644126892
95,0.991050124168396,0.854900062084198,0.15376678109169006,1e-06,0.9374396204948425,0.9907167553901672,0.9907317161560059,0.99690842628479,0.9894150495529175,0.8412474989891052,0.17125849425792694,0.9396572113037109,0.9891265034675598,0.9891473650932312,0.9963772296905518
96,0.990871012210846,0.8551911115646362,0.15068738162517548,1e-06,0.9373390674591064,0.9905510544776917,0.9905638694763184,0.9968525171279907,0.9894329309463501,0.8410411477088928,0.17183494567871094,0.9391916394233704,0.9891422986984253,0.989164412021637,0.9963833093643188
97,0.9908807277679443,0.8530113101005554,0.15492494404315948,1e-06,0.9375348091125488,0.990553081035614,0.9905682802200317,0.9968526363372803,0.9894790053367615,0.8410868644714355,0.17168866097927094,0.9420126676559448,0.9891852140426636,0.9892067909240723,0.996397078037262
98,0.9909422397613525,0.8551564812660217,0.15409080684185028,1e-06,0.9386212825775146,0.9906201958656311,0.9906319975852966,0.9968756437301636,0.9894912242889404,0.8411017656326294,0.17148584127426147,0.9419454336166382,0.9891995191574097,0.9892222285270691,0.9964017271995544
99,0.991101086139679,0.8584356904029846,0.1489037424325943,1e-06,0.9393247365951538,0.9907675981521606,0.9907810091972351,0.9969245195388794,0.989443838596344,0.8417176008224487,0.17120850086212158,0.9422348737716675,0.9891517162322998,0.9891735315322876,0.996387243270874
100,0.9908691644668579,0.8562099933624268,0.15197831392288208,1e-06,0.9399459362030029,0.9905506372451782,0.9905701875686646,0.9968521595001221,0.9894399642944336,0.8423433899879456,0.1700904816389084,0.9424881935119629,0.9891485571861267,0.989172101020813,0.9963850378990173
101,0.9908875823020935,0.8602228760719299,0.146320179104805,1e-06,0.9380179643630981,0.9905538558959961,0.9905672073364258,0.9968534111976624,0.9894081950187683,0.8418121933937073,0.17066757380962372,0.9418468475341797,0.9891186952590942,0.989142119884491,0.996375560760498
102,0.9910293817520142,0.8570738434791565,0.15050233900547028,1e-06,0.937741219997406,0.990696370601654,0.9907128214836121,0.9969009160995483,0.9894375801086426,0.8410974144935608,0.17103543877601624,0.9440011978149414,0.9891483783721924,0.9891709089279175,0.9963847994804382
103,0.9909002780914307,0.8576228618621826,0.14909963309764862,1e-06,0.9409128427505493,0.9905790090560913,0.9905926585197449,0.9968624711036682,0.9894631505012512,0.8411800265312195,0.1707572042942047,0.9458605051040649,0.98917156457901,0.9891945123672485,0.9963923692703247
104,0.9909707903862,0.8583621978759766,0.14973105490207672,1e-06,0.9407086968421936,0.9906430244445801,0.990653932094574,0.9968825578689575,0.9895123243331909,0.8438090682029724,0.16947315633296967,0.946144163608551,0.9892224669456482,0.9892454147338867,0.9964101910591125
