epoch,accuracy,dice_coef,loss,lr,mean_io_u,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_loss,val_mean_io_u,val_precision,val_sensitivity,val_specificity
38,0.9903215765953064,0.8203840255737305,0.1896340548992157,1e-06,0.9410392045974731,0.9900349378585815,0.990029513835907,0.9966797232627869,0.989841878414154,0.8157206177711487,0.19636224210262299,0.946364164352417,0.9895690679550171,0.9895758628845215,0.9965254664421082
39,0.99031662940979,0.823762834072113,0.1852065771818161,1e-06,0.9434331059455872,0.9900371432304382,0.9900363087654114,0.996680498123169,0.9899749755859375,0.8151900768280029,0.19748911261558533,0.951302170753479,0.9897050857543945,0.9897140860557556,0.9965700507164001
40,0.9898646473884583,0.8083673715591431,0.2012760043144226,1e-06,0.941638708114624,0.989571213722229,0.9895695447921753,0.9965264797210693,0.9900369644165039,0.8158062100410461,0.19649934768676758,0.948828935623169,0.9897631406784058,0.9897706508636475,0.9965896010398865
41,0.990414023399353,0.8190038204193115,0.1929183006286621,1e-06,0.9439733028411865,0.990121066570282,0.9901172518730164,0.996709406375885,0.9900222420692444,0.8158544898033142,0.19607648253440857,0.9478638172149658,0.9897462129592896,0.9897512793540955,0.9965854287147522
42,0.9906792640686035,0.8237231373786926,0.18560194969177246,1e-06,0.9428473711013794,0.990386962890625,0.9903752207756042,0.996796727180481,0.9898843765258789,0.8154768347740173,0.19654855132102966,0.949152410030365,0.9896121621131897,0.9896200895309448,0.9965394139289856
43,0.9905740022659302,0.8251132965087891,0.18328699469566345,1e-06,0.946681022644043,0.9902830123901367,0.9902762174606323,0.9967629909515381,0.9900076985359192,0.8155079483985901,0.19587485492229462,0.9519222378730774,0.9897356629371643,0.9897427558898926,0.9965813159942627
44,0.9900416135787964,0.8136348724365234,0.19889424741268158,1e-06,0.9478139281272888,0.9897598624229431,0.9897570610046387,0.9965882897377014,0.9900733232498169,0.8160319328308105,0.19725334644317627,0.9516767263412476,0.9898046255111694,0.9898147583007812,0.9966030716896057
45,0.990729808807373,0.8210887312889099,0.1864740550518036,1e-06,0.9460344314575195,0.990443766117096,0.9904447793960571,0.9968160390853882,0.9901469349861145,0.8162031173706055,0.19544297456741333,0.9492819309234619,0.9898698925971985,0.9898782968521118,0.9966264367103577
46,0.9907106161117554,0.8204572200775146,0.18829429149627686,1e-06,0.9455691576004028,0.9904152750968933,0.9904139041900635,0.9968057870864868,0.9901123642921448,0.8166455626487732,0.1950584352016449,0.9488264322280884,0.9898335337638855,0.9898411631584167,0.9966132044792175
47,0.990329384803772,0.8195858597755432,0.1898110806941986,1e-06,0.9460770487785339,0.9900447130203247,0.9900420904159546,0.9966826438903809,0.9900991320610046,0.8172945976257324,0.19427667558193207,0.9496887922286987,0.9898232817649841,0.9898329377174377,0.9966092705726624
48,0.9901918768882751,0.8225874900817871,0.1855500042438507,1e-06,0.9457964897155762,0.9899048805236816,0.9899047613143921,0.9966379404067993,0.9900240898132324,0.8171588778495789,0.1952933669090271,0.9483542442321777,0.9897556304931641,0.9897655844688416,0.9965856075286865
49,0.9901997447013855,0.8171082139015198,0.19159092009067535,1e-06,0.9454272389411926,0.989918053150177,0.9899194240570068,0.9966409802436829,0.9901099801063538,0.8176052570343018,0.19403105974197388,0.9483708143234253,0.9898354411125183,0.9898451566696167,0.9966132044792175
50,0.990510880947113,0.8193168044090271,0.19189348816871643,1e-06,0.9440603852272034,0.9902222752571106,0.9902226328849792,0.9967420101165771,0.9900673031806946,0.8146036863327026,0.19767969846725464,0.9513909816741943,0.9898015856742859,0.9898148775100708,0.9966024160385132
51,0.9905999302864075,0.8205807209014893,0.1879454404115677,1e-06,0.9459059238433838,0.990315854549408,0.9903157353401184,0.9967748522758484,0.9901337623596191,0.817564070224762,0.1946098655462265,0.9495716094970703,0.9898577928543091,0.9898680448532104,0.9966210722923279
52,0.9905093908309937,0.825335681438446,0.18438968062400818,1e-06,0.9454329013824463,0.9902268052101135,0.9902278780937195,0.99674391746521,0.9901316165924072,0.8182200789451599,0.19438570737838745,0.9460762739181519,0.9898502230644226,0.9898606538772583,0.9966173768043518
53,0.9906179308891296,0.8228604197502136,0.18542397022247314,1e-06,0.9444333910942078,0.9903192520141602,0.9903215765953064,0.9967750310897827,0.9901007413864136,0.8180930018424988,0.19442260265350342,0.9471802711486816,0.9898223280906677,0.9898324012756348,0.9966089725494385
54,0.990683913230896,0.8220728635787964,0.18653973937034607,1e-06,0.945853590965271,0.9903927445411682,0.9903916716575623,0.9967985153198242,0.9902340173721313,0.8180168271064758,0.19385367631912231,0.9482696056365967,0.9899574518203735,0.9899656772613525,0.9966529011726379
55,0.9906238913536072,0.8228756785392761,0.18623870611190796,1e-06,0.9438779950141907,0.9903316497802734,0.9903285503387451,0.9967796206474304,0.9902963042259216,0.8184493780136108,0.19384369254112244,0.9495444893836975,0.9900193810462952,0.9900293946266174,0.996675431728363
56,0.9905234575271606,0.8207927942276001,0.1875307261943817,1e-06,0.9446715116500854,0.9902351498603821,0.9902305006980896,0.9967473745346069,0.9902792572975159,0.8177396655082703,0.19360430538654327,0.9500974416732788,0.990000307559967,0.9900079369544983,0.9966678619384766
57,0.9910374879837036,0.8303741812705994,0.1768978089094162,1e-06,0.9479548931121826,0.9907476305961609,0.9907477498054504,0.9969176650047302,0.9902265071868896,0.8188266754150391,0.19319504499435425,0.9520753026008606,0.9899550676345825,0.9899651408195496,0.9966546893119812
58,0.9908671379089355,0.8260467052459717,0.1822323352098465,1e-06,0.9494093656539917,0.9905856847763062,0.9905880093574524,0.9968634843826294,0.9902452826499939,0.8190550804138184,0.19272743165493011,0.9497199058532715,0.9899695515632629,0.9899802803993225,0.9966592192649841
59,0.990470290184021,0.8255698084831238,0.1824684739112854,1e-06,0.944581925868988,0.9901710152626038,0.9901729822158813,0.9967257380485535,0.9903316497802734,0.819340169429779,0.19213537871837616,0.9507601261138916,0.9900538325309753,0.9900628924369812,0.9966866970062256
60,0.9908288717269897,0.8237738609313965,0.18403904139995575,1e-06,0.9465656280517578,0.9905380010604858,0.9905368089675903,0.9968488812446594,0.9902498722076416,0.8190321922302246,0.19221165776252747,0.9508999586105347,0.9899765849113464,0.9899882674217224,0.9966606497764587
61,0.9902625679969788,0.8190712332725525,0.19115391373634338,1e-06,0.9442472457885742,0.9899760484695435,0.9899758100509644,0.9966597557067871,0.9902132153511047,0.8190098404884338,0.19223766028881073,0.9501351118087769,0.9899370670318604,0.9899461269378662,0.9966481328010559
62,0.9906874895095825,0.8246136903762817,0.18686573207378387,1e-06,0.9482887983322144,0.9904075264930725,0.9904077649116516,0.9968052506446838,0.9901573061943054,0.8191685080528259,0.19271399080753326,0.9504019021987915,0.9898837804794312,0.9898955225944519,0.9966293573379517
63,0.9902915358543396,0.8202945590019226,0.18911810219287872,1e-06,0.9424238204956055,0.990002453327179,0.9900022745132446,0.9966689944267273,0.9902884364128113,0.8183899521827698,0.1934269666671753,0.9495335817337036,0.9900109767913818,0.990024209022522,0.9966703653335571
64,0.9903577566146851,0.8182336091995239,0.19134803116321564,1e-06,0.9429453611373901,0.9900641441345215,0.9900609254837036,0.9966894388198853,0.9903241991996765,0.818810760974884,0.19263051450252533,0.9494321346282959,0.9900450706481934,0.990054726600647,0.9966838359832764
65,0.990656316280365,0.8268802762031555,0.1824023425579071,1e-06,0.9460111856460571,0.9903651475906372,0.9903637766838074,0.9967893362045288,0.9902143478393555,0.8184788227081299,0.1926460564136505,0.9501897096633911,0.9899342060089111,0.9899444580078125,0.9966462850570679
66,0.9906036853790283,0.8233453035354614,0.18513552844524384,1e-06,0.9472898244857788,0.990315318107605,0.9903134107589722,0.9967737197875977,0.9902098178863525,0.8188802599906921,0.19240587949752808,0.9500370025634766,0.9899337291717529,0.9899451732635498,0.9966455101966858
67,0.9904949069023132,0.8289416432380676,0.17899328470230103,1e-06,0.9478222131729126,0.9902057647705078,0.9902044534683228,0.9967365860939026,0.9901864528656006,0.8169078230857849,0.19395753741264343,0.9507308602333069,0.9899059534072876,0.9899153113365173,0.9966369271278381
68,0.9904322624206543,0.8212184309959412,0.18673400580883026,1e-06,0.9476783275604248,0.9901513457298279,0.9901507496833801,0.9967184662818909,0.9902808666229248,0.8184652328491211,0.19232575595378876,0.9530381560325623,0.9900069236755371,0.9900179505348206,0.9966698884963989
69,0.9904380440711975,0.814366340637207,0.1948937326669693,1e-06,0.9491610527038574,0.9901517629623413,0.9901516437530518,0.9967188835144043,0.9902783036231995,0.8188319802284241,0.19212555885314941,0.9532077312469482,0.9900054931640625,0.9900153279304504,0.9966702461242676
70,0.9908003211021423,0.8216077089309692,0.1886802315711975,1e-06,0.9479104280471802,0.9905176162719727,0.9905165433883667,0.9968408942222595,0.9905282855033875,0.8190491795539856,0.19177435338497162,0.9548113942146301,0.9902528524398804,0.9902624487876892,0.9967536926269531
71,0.9909178018569946,0.82819664478302,0.17947997152805328,1e-06,0.947021484375,0.9906246066093445,0.99062579870224,0.9968752861022949,0.9904307126998901,0.819790780544281,0.19123364984989166,0.9522202014923096,0.9901542663574219,0.9901657104492188,0.9967219829559326
72,0.9908279776573181,0.826522946357727,0.18121732771396637,1e-06,0.9476407766342163,0.9905378222465515,0.99053955078125,0.9968468546867371,0.990398108959198,0.8196578025817871,0.19124846160411835,0.9500951766967773,0.9901207685470581,0.9901330471038818,0.9967079162597656
73,0.9908680319786072,0.8304371237754822,0.17549175024032593,1e-06,0.9464274644851685,0.9905841946601868,0.9905849695205688,0.9968631267547607,0.9904617071151733,0.8190635442733765,0.1912202388048172,0.951785683631897,0.9901845455169678,0.9901942014694214,0.9967296123504639
74,0.9909670352935791,0.8298318386077881,0.17777307331562042,1e-06,0.9465118646621704,0.9906626343727112,0.990666389465332,0.9968891739845276,0.9903720617294312,0.8197611570358276,0.1909218579530716,0.950253427028656,0.9900946021080017,0.9901077151298523,0.9967013001441956
75,0.9907669425010681,0.8187167644500732,0.18971356749534607,1e-06,0.9476693868637085,0.9904792308807373,0.9904794096946716,0.9968278408050537,0.9904669523239136,0.8193660974502563,0.19094206392765045,0.9509492516517639,0.9901885986328125,0.9901983737945557,0.9967297911643982
76,0.9910210967063904,0.8257697820663452,0.18242856860160828,1e-06,0.9478194713592529,0.9907215237617493,0.9907246232032776,0.9969081878662109,0.9905217289924622,0.8197062611579895,0.1910419911146164,0.9522920846939087,0.9902437925338745,0.9902551174163818,0.9967504739761353
77,0.9904495477676392,0.8226525783538818,0.18747684359550476,1e-06,0.9452208280563354,0.9901582598686218,0.9901633858680725,0.9967204928398132,0.9904546141624451,0.8195815682411194,0.191560760140419,0.9502540826797485,0.9901754856109619,0.9901867508888245,0.9967285394668579
78,0.9909989833831787,0.8260955810546875,0.18141119182109833,1e-06,0.9469781517982483,0.9907001852989197,0.9907023310661316,0.9969021677970886,0.9903631210327148,0.8198753595352173,0.19124852120876312,0.9504268169403076,0.9900872707366943,0.9900994300842285,0.996698260307312
79,0.990554928779602,0.8218207359313965,0.18727979063987732,1e-06,0.9466844797134399,0.990260660648346,0.9902623891830444,0.9967566132545471,0.9904458522796631,0.8200264573097229,0.19087859988212585,0.9513390064239502,0.990166425704956,0.9901783466339111,0.9967242479324341
80,0.9905309081077576,0.8262841105461121,0.1819923222064972,1e-06,0.9464056491851807,0.9902350306510925,0.9902345538139343,0.9967452883720398,0.9903765320777893,0.8198970556259155,0.1912555992603302,0.951095700263977,0.9900987148284912,0.9901105165481567,0.9967018365859985
81,0.9912266731262207,0.8289178609848022,0.17748326063156128,1e-06,0.9479957818984985,0.9909277558326721,0.9909296035766602,0.9969770908355713,0.9902851581573486,0.8200516700744629,0.19097629189491272,0.9496675729751587,0.990007221698761,0.9900183081626892,0.9966716766357422
82,0.9910162687301636,0.8273122906684875,0.18022477626800537,1e-06,0.9498873949050903,0.9907178282737732,0.9907193779945374,0.9969078898429871,0.9904630780220032,0.8199150562286377,0.19078917801380157,0.9547797441482544,0.9901886582374573,0.9901995658874512,0.9967324733734131
83,0.9912073612213135,0.8303845524787903,0.17811983823776245,1e-06,0.949028730392456,0.9909116625785828,0.9909108877182007,0.9969722032546997,0.9904491901397705,0.8205729722976685,0.1899985671043396,0.9519975185394287,0.9901648759841919,0.9901753067970276,0.9967221617698669
84,0.990938663482666,0.8302934765815735,0.17641665041446686,1e-06,0.9497560262680054,0.9906296133995056,0.9906306266784668,0.9968790411949158,0.9904736876487732,0.8202172517776489,0.19049443304538727,0.954179048538208,0.9901965260505676,0.9902085065841675,0.996734619140625
85,0.9909156560897827,0.8285974264144897,0.1810552030801773,1e-06,0.9489041566848755,0.9906277656555176,0.9906291365623474,0.9968775510787964,0.9904608130455017,0.8201076984405518,0.1906348317861557,0.9524576663970947,0.9901812076568604,0.9901919960975647,0.9967297911643982
86,0.9911027550697327,0.8328430652618408,0.1760362684726715,1e-06,0.9501970410346985,0.9908044338226318,0.9908062815666199,0.9969372749328613,0.9904860854148865,0.8209784626960754,0.19014587998390198,0.9511896371841431,0.9902037382125854,0.9902157187461853,0.9967363476753235
87,0.9912468194961548,0.8303973078727722,0.17882229387760162,1e-06,0.9466779232025146,0.9909461736679077,0.9909480810165405,0.9969838857650757,0.9905866980552673,0.8203353881835938,0.19027739763259888,0.952427864074707,0.9903039932250977,0.9903139472007751,0.9967692494392395
88,0.991202175617218,0.8351581692695618,0.17275546491146088,1e-06,0.948504626750946,0.990908682346344,0.9909083843231201,0.9969720244407654,0.990399956703186,0.820248007774353,0.19087207317352295,0.9545677900314331,0.9901236295700073,0.9901359677314758,0.9967102408409119
89,0.9907936453819275,0.8224369287490845,0.1859074980020523,1e-06,0.9498214721679688,0.9905015230178833,0.990505039691925,0.9968364238739014,0.9904963374137878,0.8210235834121704,0.18991918861865997,0.955690860748291,0.9902182221412659,0.9902290105819702,0.9967411756515503
90,0.9911807179450989,0.8302585482597351,0.17652322351932526,1e-06,0.9524950981140137,0.9908953309059143,0.990897536277771,0.9969658851623535,0.9904395341873169,0.821244478225708,0.1899445652961731,0.9544878005981445,0.9901648759841919,0.9901766777038574,0.9967240691184998
91,0.9912453889846802,0.8308659791946411,0.1763702929019928,1e-06,0.9503724575042725,0.9909546971321106,0.9909555315971375,0.996986448764801,0.9905779361724854,0.8213762640953064,0.1893383264541626,0.9552901983261108,0.9903017282485962,0.9903104305267334,0.9967682957649231
92,0.9911444783210754,0.8263676762580872,0.18209317326545715,1e-06,0.9497925043106079,0.9908456206321716,0.9908447265625,0.996950089931488,0.9905366897583008,0.8205949664115906,0.19025544822216034,0.9513264894485474,0.9902502298355103,0.9902607798576355,0.9967526197433472
93,0.9908981919288635,0.8210518956184387,0.18656335771083832,1e-06,0.9490159153938293,0.9905956983566284,0.9905934929847717,0.9968674182891846,0.990541398525238,0.8208564519882202,0.18980596959590912,0.9523463845252991,0.9902639985084534,0.9902730584144592,0.9967559576034546
94,0.9911653995513916,0.8286632895469666,0.17854607105255127,1e-06,0.9485493898391724,0.9908693432807922,0.990871250629425,0.996958315372467,0.9905338883399963,0.821038544178009,0.18934401869773865,0.952011227607727,0.9902520775794983,0.9902624487876892,0.99675452709198
95,0.9909815788269043,0.8296796083450317,0.1775050014257431,1e-06,0.9491807818412781,0.9906867146492004,0.9906896948814392,0.9968973398208618,0.990605354309082,0.8204997777938843,0.1901678740978241,0.9557721018791199,0.9903304576873779,0.9903440475463867,0.9967788457870483
96,0.991037130355835,0.8270117044448853,0.18069222569465637,1e-06,0.9500637054443359,0.9907413721084595,0.990744411945343,0.9969161152839661,0.9906237125396729,0.8208979964256287,0.18966615200042725,0.9549833536148071,0.9903459548950195,0.9903578758239746,0.9967846274375916
97,0.9908859133720398,0.823991596698761,0.1844460815191269,1e-06,0.9488208889961243,0.9905970692634583,0.9905965924263,0.996866762638092,0.9905673265457153,0.8210674524307251,0.18935108184814453,0.954609751701355,0.9902893900871277,0.9903003573417664,0.9967645406723022
98,0.991166889667511,0.8302260041236877,0.1782180815935135,1e-06,0.9532601833343506,0.9908807277679443,0.9908851981163025,0.9969620704650879,0.9905432462692261,0.8218456506729126,0.18884320557117462,0.9524290561676025,0.9902631640434265,0.9902751445770264,0.9967572093009949
99,0.9913536310195923,0.8348715901374817,0.1720479130744934,1e-06,0.9481796026229858,0.9910585880279541,0.9910610318183899,0.9970212578773499,0.990628719329834,0.822003185749054,0.188772514462471,0.9548437595367432,0.9903494119644165,0.9903606176376343,0.9967847466468811
100,0.9911272525787354,0.8279610872268677,0.17970703542232513,1e-06,0.9497967958450317,0.9908254146575928,0.9908270239830017,0.9969425797462463,0.990627110004425,0.8214152455329895,0.18989193439483643,0.9541794657707214,0.9903491139411926,0.9903610944747925,0.9967856407165527
101,0.9911303520202637,0.8306159377098083,0.17907100915908813,1e-06,0.9464046359062195,0.9908227324485779,0.9908227920532227,0.9969428181648254,0.9904600381851196,0.8213139176368713,0.19010695815086365,0.9494975805282593,0.99017733335495,0.9901896119117737,0.9967272877693176
102,0.9911921620368958,0.8276585340499878,0.1819729506969452,1e-06,0.9464609026908875,0.9908994436264038,0.9909003973007202,0.9969679713249207,0.9905357360839844,0.8204023241996765,0.1907562017440796,0.9537390470504761,0.9902583956718445,0.9902733564376831,0.9967548251152039
103,0.9912731051445007,0.8302277326583862,0.17701378464698792,1e-06,0.9484153985977173,0.990973949432373,0.990976870059967,0.9969933032989502,0.9904918074607849,0.821728527545929,0.19003722071647644,0.9517920613288879,0.9902106523513794,0.9902234077453613,0.9967395663261414
104,0.991110622882843,0.8280385732650757,0.1785845160484314,1e-06,0.9488588571548462,0.9908140301704407,0.9908152222633362,0.9969392418861389,0.9905152320861816,0.8217895030975342,0.18892396986484528,0.9519075155258179,0.9902300238609314,0.9902403950691223,0.9967450499534607
